"Row","Time Diff","*Lambda","*N","Date","User ID","*DorkType"
506,417413,69568.8333333333,6,"2001-12-07",14323,"D"
507,407637,203818.5,2,"2001-11-29",14433,"D"
508,850392,425196,2,"2002-08-24",14523,"D"
509,182198,60732.6666666667,3,"2001-02-08",14653,"D"
510,235727,117863.5,2,"2001-05-13",14733,"C"
511,421707,84341.4,5,"2001-12-11",14753,"D"
512,702343,117057.166666667,6,"2002-06-15",14893,"D"
513,283077,141538.5,2,"2001-07-19",15023,"D"
514,320581,106860.333333333,3,"2001-09-02",15033,"D"
515,663521,331760.5,2,"2002-05-25",15053,"E"
516,246642,49328.4,5,"2001-05-29",15153,"C"
517,783306,156661.2,5,"2002-07-25",15253,"C"
518,513905,128476.25,4,"2002-02-21",15343,"D"
519,365556,73111.2,5,"2001-10-20",15403,"D"
520,387199,96799.75,4,"2001-11-10",15453,"D"
521,590418,196806,3,"2002-04-13",15463,"D"
522,683566,52582,13,"2002-06-05",15633,"C"
523,1021,510.5,2,"1995-12-05",15683,"B"
524,240350,80116.6666666667,3,"2001-05-20",15913,"D"
525,200049,100024.5,2,"2001-03-14",16073,"D"
526,602003,120400.6,5,"2002-04-20",16083,"D"
527,443934,110983.5,4,"2001-12-30",16563,"D"
528,8568724,42843.62,200,"2004-12-14",16583,"D"
529,792837,396418.5,2,"2002-07-29",16843,"D"
530,608189,202729.666666667,3,"2002-04-24",16853,"C"
531,238005,119002.5,2,"2001-05-16",16893,"D"
532,527601,105520.2,5,"2002-03-03",16943,"E"
533,655655,131131,5,"2002-05-21",17313,"E"
534,473914,118478.5,4,"2002-01-23",17463,"D"
535,3780,1890,2,"1997-03-26",18003,"C"
536,297549,148774.5,2,"2001-08-06",18013,"D"
537,274437,137218.5,2,"2001-07-07",18173,"D"
538,70996,35498,2,"2000-03-01",18613,"C"
539,297689,59537.8,5,"2001-08-06",18713,"E"
540,56314823,296393.805263158,190,"2006-11-01",18833,"D"
541,697602,139520.4,5,"2002-06-13",18883,"E"
542,405945,135315,3,"2001-11-27",18903,"D"
543,1676,838,2,"1996-06-03",18963,"C"
544,657156,54763,12,"2002-05-22",19003,"C"
545,74118,37059,2,"2000-03-16",19223,"C"
546,822012,205503,4,"2002-08-12",19483,"D"
547,771180,128530,6,"2002-07-19",19543,"D"
548,3522965,17614.825,200,"2004-01-25",19703,"D"
549,57673,28836.5,2,"1999-12-16",19793,"C"
550,197892,98946,2,"2001-03-10",19813,"C"
551,190476,63492,3,"2001-02-24",19883,"D"
552,338047,67609.4,5,"2001-09-21",19903,"D"
553,280385,70096.25,4,"2001-07-15",20203,"D"
554,451376,75229.3333333333,6,"2002-01-05",20283,"D"
555,2710587,13552.935,200,"2003-10-21",20503,"E"
556,4261,2130.5,2,"1997-05-09",20693,"C"
557,361804,180902,2,"2001-10-16",20793,"E"
558,5521805,27609.025,200,"2004-07-07",20813,"D"
559,48267822,4022318.5,12,"2006-09-06",20823,"E"
560,779520,55680,14,"2002-07-23",20953,"D"
561,109399,21879.8,5,"2000-08-06",20963,"D"
562,473588,29599.25,16,"2002-01-22",21503,"D"
563,5698,1139.6,5,"1997-08-23",21513,"D"
564,373394,93348.5,4,"2001-10-28",21843,"D"
565,13388556,66942.78,200,"2005-05-26",21853,"D"
566,256034,128017,2,"2001-06-12",22113,"D"
567,713089,71308.9,10,"2002-06-21",22233,"D"
568,366578,40730.8888888889,9,"2001-10-21",22253,"C"
569,472441,118110.25,4,"2002-01-21",22293,"D"
570,763442,84826.8888888889,9,"2002-07-16",22363,"E"
571,2761,1380.5,2,"1996-12-02",22453,"C"
572,2525845,12629.225,200,"2003-09-25",22523,"D"
573,76218,38109,2,"2000-03-27",22553,"D"
574,271647,135823.5,2,"2001-07-03",22653,"D"
575,359792,179896,2,"2001-10-14",22823,"C"
576,674856,224952,3,"2002-06-01",23223,"D"
577,29773,14886.5,2,"1999-04-19",23353,"D"
578,767462,191865.5,4,"2002-07-18",23513,"C"
579,1837724,9188.62,200,"2003-06-01",23533,"D"
580,569832,189944,3,"2002-03-31",23823,"D"
581,348552,174276,2,"2001-10-02",23833,"E"
582,577251,288625.5,2,"2002-04-05",23853,"E"
583,5854092,28980.6534653465,202,"2004-07-28",24053,"D"
584,69432,23144,3,"2000-02-22",24063,"D"
585,616166,102694.333333333,6,"2002-04-28",24073,"D"
586,673898,96271.1428571429,7,"2002-05-31",24113,"E"
587,470578,235289,2,"2002-01-20",24123,"D"
588,263660,131830,2,"2001-06-23",24263,"D"
589,1695892,8395.50495049505,202,"2003-05-03",24303,"D"
590,27306,13653,2,"1999-03-18",24443,"C"
591,609749,67749.8888888889,9,"2002-04-25",24593,"E"
592,11114823,55297.6268656716,201,"2005-03-19",24823,"D"
593,569113,284556.5,2,"2002-03-30",24863,"D"
594,138531,69265.5,2,"2000-10-31",24963,"D"
595,360003,180001.5,2,"2001-10-14",25293,"E"
596,8814056,44070.28,200,"2004-12-25",25413,"D"
597,4942838,24714.19,200,"2004-05-27",25663,"E"
598,538,269,2,"1995-04-15",25673,"C"
599,528966,264483,2,"2002-03-04",25773,"D"
600,379809,126603,3,"2001-11-03",25903,"D"
601,15888856,75661.219047619,210,"2005-07-28",25913,"D"
602,176523,44130.75,4,"2001-01-27",25993,"D"
603,651337,93048.1428571429,7,"2002-05-19",26183,"D"
604,594651,297325.5,2,"2002-04-15",26303,"D"
605,716991,89623.875,8,"2002-06-23",26363,"D"
606,566960,70870,8,"2002-03-29",26703,"D"
607,816667,272222.333333333,3,"2002-08-09",26853,"E"
608,3811973,19059.865,200,"2004-02-23",27373,"D"
609,779996,129999.333333333,6,"2002-07-23",28093,"D"
610,155251,77625.5,2,"2000-12-11",28113,"C"
611,465992,58249,8,"2002-01-16",29283,"D"
612,184979,92489.5,2,"2001-02-13",29303,"D"
613,375070,187535,2,"2001-10-29",29733,"D"
614,358594,179297,2,"2001-10-13",29803,"E"
615,65652,32826,2,"2000-02-01",30873,"D"
616,330517,165258.5,2,"2001-09-13",30923,"D"
617,255311,63827.75,4,"2001-06-11",31003,"D"
618,395778,79155.6,5,"2001-11-18",31253,"D"
619,6710056,33550.28,200,"2004-09-16",31353,"D"
620,508087,63510.875,8,"2002-02-17",31383,"C"
621,6082182,30410.91,200,"2004-08-11",31733,"E"
622,847511,211877.75,4,"2002-08-23",32613,"D"
623,472505,118126.25,4,"2002-01-22",32643,"D"
624,458454,229227,2,"2002-01-11",32783,"E"
625,10353513,51767.565,200,"2005-02-21",32823,"E"
626,234105,46821,5,"2001-05-10",33023,"D"
627,394493,98623.25,4,"2001-11-17",33053,"C"
628,92242,46121,2,"2000-06-04",33283,"D"
629,106820,53410,2,"2000-07-28",33313,"D"
630,2886925,14434.625,200,"2003-11-13",33343,"E"
631,457470,91494,5,"2002-01-10",33423,"D"
632,645339,215113,3,"2002-05-15",33493,"D"
633,215559,107779.5,2,"2001-04-10",33523,"D"
634,270895,135447.5,2,"2001-07-02",33653,"E"
635,406068,135356,3,"2001-11-27",33673,"D"
636,444056,111014,4,"2001-12-30",33843,"C"
637,173582,57860.6666666667,3,"2001-01-21",33953,"C"
638,271551,54310.2,5,"2001-07-03",34023,"E"
639,2222969,10585.5666666667,210,"2003-08-10",34163,"D"
640,16621,8310.5,2,"1998-09-18",34663,"C"
641,653492,93356,7,"2002-05-20",34863,"E"
642,170642,85321,2,"2001-01-15",35043,"D"
643,380681,126893.666666667,3,"2001-11-04",35293,"D"
644,88820,44410,2,"2000-05-21",35373,"D"
645,1408408,6836.93203883495,206,"2003-02-24",35383,"D"
646,121,60.5,2,"1993-10-20",35533,"B"
647,19333026,96665.13,200,"2005-10-07",35673,"E"
648,536418,268209,2,"2002-03-09",35993,"D"
649,662564,110427.333333333,6,"2002-05-25",36063,"D"
650,59233,19744.3333333333,3,"1999-12-26",36093,"D"
651,1651412,8135.03448275862,203,"2003-04-23",36183,"C"
652,24002,8000.66666666667,3,"1999-01-30",36253,"C"
653,3892849,18897.3252427184,206,"2004-03-01",36323,"E"
654,341971,85492.75,4,"2001-09-26",36403,"C"
655,349123,174561.5,2,"2001-10-03",36493,"E"
656,9217940,46089.7,200,"2005-01-10",36883,"D"
657,55456905,413857.5,134,"2006-10-27",36953,"E"
658,443422,110855.5,4,"2001-12-29",37093,"D"
659,2011285,10056.425,200,"2003-07-04",37133,"D"
660,294540,49090,6,"2001-08-02",37183,"C"
661,55557199,868081.234375,64,"2006-10-28",37203,"D"
662,11049221,55246.105,200,"2005-03-17",37263,"D"
663,263389,87796.3333333333,3,"2001-06-22",37283,"C"
664,2277,759,3,"1996-09-22",37353,"C"
665,90854,45427,2,"2000-05-30",37573,"D"
666,693046,231015.333333333,3,"2002-06-10",37613,"D"
667,554150,184716.666666667,3,"2002-03-21",38073,"D"
668,550246,183415.333333333,3,"2002-03-18",38193,"D"
669,271937,135968.5,2,"2001-07-04",38393,"E"
670,54684710,273423.55,200,"2006-10-22",38833,"D"
671,403009,134336.333333333,3,"2001-11-24",38883,"D"
672,318929,159464.5,2,"2001-08-31",39273,"C"
673,95720,47860,2,"2000-06-18",39373,"D"
674,595223,297611.5,2,"2002-04-16",39393,"E"
675,170909,56969.6666666667,3,"2001-01-15",39483,"D"
676,354666,88666.5,4,"2001-10-09",39683,"C"
677,825494,137582.333333333,6,"2002-08-13",39723,"D"
678,365048,182524,2,"2001-10-19",39933,"D"
679,681588,227196,3,"2002-06-04",40013,"D"
680,13644645,67883.8059701493,201,"2005-06-02",40103,"D"
681,101833,50916.5,2,"2000-07-10",40153,"C"
682,658655,109775.833333333,6,"2002-05-23",40363,"D"
683,347774,115924.666666667,3,"2001-10-02",40723,"C"
684,497560,248780,2,"2002-02-09",40773,"E"
685,638443,127688.6,5,"2002-05-11",41063,"D"
686,408140,204070,2,"2001-11-29",41093,"D"
687,1887382,9389.96019900498,201,"2003-06-11",41453,"C"
688,400700,133566.666666667,3,"2001-11-22",41573,"D"
689,321185,107061.666666667,3,"2001-09-03",41693,"D"
690,517931,258965.5,2,"2002-02-24",41733,"D"
691,629910,157477.5,4,"2002-05-06",41783,"D"
692,4228251,21036.0746268657,201,"2004-03-31",41843,"D"
693,542479,67809.875,8,"2002-03-13",42373,"D"
694,539030,107806,5,"2002-03-11",42493,"D"
695,242927,80975.6666666667,3,"2001-05-24",42663,"C"
696,353800,88450,4,"2001-10-08",42703,"D"
697,1612595,8062.975,200,"2003-04-15",42753,"D"
698,168634,84317,2,"2001-01-10",43053,"D"
699,591568,98594.6666666667,6,"2002-04-14",43363,"D"
700,192096,64032,3,"2001-02-27",43423,"C"
701,3701163,18142.9558823529,204,"2004-02-12",43483,"D"
702,503499,167833,3,"2002-02-14",43723,"D"
703,91633,45816.5,2,"2000-06-02",43823,"D"
704,554084,138521,4,"2002-03-21",43833,"E"
705,6503601,32518.005,200,"2004-09-05",44293,"D"
706,17386618,86933.09,200,"2005-08-29",44423,"E"
707,486779,162259.666666667,3,"2002-02-01",45013,"D"
708,2220135,10990.7673267327,202,"2003-08-09",45773,"D"
709,197746,49436.5,4,"2001-03-10",45993,"D"
710,1132465,5578.64532019704,203,"2002-12-07",46023,"D"
711,280141,93380.3333333333,3,"2001-07-15",46343,"D"
712,617122,102853.666666667,6,"2002-04-29",46363,"D"
713,419569,104892.25,4,"2001-12-09",46463,"C"
714,201282,50320.5,4,"2001-03-16",46783,"D"
715,9482,4741,2,"1998-02-25",46803,"D"
716,71373,23791,3,"2000-03-03",46903,"C"
717,3721069,18512.7810945274,201,"2004-02-14",46943,"D"
718,652838,130567.6,5,"2002-05-20",46963,"D"
719,3757209,18692.5820895522,201,"2004-02-17",47193,"E"
720,638187,42545.8,15,"2002-05-11",47333,"D"
721,419513,104878.25,4,"2001-12-09",47693,"D"
722,54804237,702618.423076923,78,"2006-10-23",47703,"D"
723,1189360,5690.71770334928,209,"2002-12-24",47973,"D"
724,10155408,50777.04,200,"2005-02-14",48053,"D"
725,381678,190839,2,"2001-11-05",48073,"C"
726,11882557,59117.1990049751,201,"2005-04-13",48263,"E"
727,180523,90261.5,2,"2001-02-04",48323,"D"
728,267887,89295.6666666667,3,"2001-06-28",48413,"C"
729,30310779,151553.895,200,"2006-03-20",48523,"E"
730,97702,48851,2,"2000-06-25",48853,"D"
731,624636,156159,4,"2002-05-03",48903,"C"
732,373179,46647.375,8,"2001-10-27",48933,"D"
733,16646861,83234.305,200,"2005-08-14",49233,"E"
734,428603,142867.666666667,3,"2001-12-17",49333,"C"
735,125,62.5,2,"1993-11-01",49403,"C"
736,167336,83668,2,"2001-01-08",49513,"C"
737,349841,174920.5,2,"2001-10-04",49833,"D"
738,16820973,83272.1435643564,202,"2005-08-17",49933,"E"
739,54963425,508920.601851852,108,"2006-10-24",49943,"D"
740,440209,62887,7,"2001-12-27",50043,"D"
741,153095,76547.5,2,"2000-12-06",50143,"E"
742,600864,150216,4,"2002-04-19",50193,"C"
743,90259,45129.5,2,"2000-05-27",50223,"D"
744,205726,68575.3333333333,3,"2001-03-24",50433,"C"
745,97760,24440,4,"2000-06-25",50583,"C"
746,104356,34785.3333333333,3,"2000-07-19",50613,"C"
747,11142589,55712.945,200,"2005-03-20",50743,"E"
748,7937670,39688.35,200,"2004-11-16",50903,"E"
749,626191,156547.75,4,"2002-05-04",50933,"D"
750,3854271,19271.355,200,"2004-02-27",50983,"D"
751,433463,108365.75,4,"2001-12-21",51013,"C"
752,3379240,13792.8163265306,245,"2004-01-10",51063,"E"
753,565640,94273.3333333333,6,"2002-03-28",51123,"E"
754,832146,28694.6896551724,29,"2002-08-16",51163,"C"
755,82879,20719.75,4,"2000-04-26",51433,"D"
756,382032,127344,3,"2001-11-05",51723,"D"
757,279506,46584.3333333333,6,"2001-07-14",51783,"D"
758,499418,249709,2,"2002-02-11",51873,"D"
759,151045,30209,5,"2000-12-01",51943,"C"
760,259154,129577,2,"2001-06-16",52173,"D"
761,212859,70953,3,"2001-04-05",52343,"C"
762,10977636,54888.18,200,"2005-03-15",52893,"E"
763,55005030,486770.17699115,113,"2006-10-24",52943,"E"
764,529864,176621.333333333,3,"2002-03-04",53053,"D"
765,615216,307608,2,"2002-04-28",53483,"C"
766,708222,177055.5,4,"2002-06-18",53493,"C"
767,65770,32885,2,"2000-02-02",53533,"C"
768,24262751,121313.755,200,"2005-12-29",53723,"E"
769,64687,32343.5,2,"2000-01-27",53833,"C"
770,11404,5702,2,"1998-05-03",53953,"D"
771,559036,279518,2,"2002-03-24",53983,"C"
772,10275765,51378.825,200,"2005-02-19",54173,"D"
773,4344556,21722.78,200,"2004-04-10",54213,"D"
774,289013,144506.5,2,"2001-07-26",54743,"D"
775,786055,131009.166666667,6,"2002-07-26",54793,"E"
776,415851,138617,3,"2001-12-06",54893,"C"
777,186700,93350,2,"2001-02-17",54903,"D"
778,272476,136238,2,"2001-07-05",54913,"D"
779,427318,213659,2,"2001-12-16",55413,"D"
780,148611,29722.2,5,"2000-11-25",55753,"D"
781,5333,2666.5,2,"1997-07-30",55963,"D"
782,426051,60864.4285714286,7,"2001-12-15",55993,"D"
783,18202447,91012.235,200,"2005-09-15",56383,"D"
784,424104,106026,4,"2001-12-13",56493,"D"
785,206881,51720.25,4,"2001-03-26",56653,"D"
786,802683,267561,3,"2002-08-03",56763,"E"
787,2453381,12266.905,200,"2003-09-15",56833,"D"
788,519491,57721.2222222222,9,"2002-02-25",56873,"D"
789,2464693,12201.4504950495,202,"2003-09-16",56993,"C"
790,6123347,30464.4129353234,201,"2004-08-14",57043,"D"
791,249284,83094.6666666667,3,"2001-06-02",57093,"D"
792,173373,43343.25,4,"2001-01-21",57203,"D"
793,674504,112417.333333333,6,"2002-05-31",57243,"D"
794,2018591,9895.05392156863,204,"2003-07-06",57323,"E"
795,47128130,235640.65,200,"2006-08-28",57733,"D"
796,110963,36987.6666666667,3,"2000-08-11",57863,"D"
797,828130,103516.25,8,"2002-08-14",58063,"D"
798,237466,118733,2,"2001-05-15",58123,"D"
799,54959162,389781.290780142,141,"2006-10-24",58313,"E"
800,334746,167373,2,"2001-09-18",58403,"D"
801,529046,58782.8888888889,9,"2002-03-04",58703,"C"
802,5724069,28620.345,200,"2004-07-20",58883,"D"
803,515981,73711.5714285714,7,"2002-02-23",59033,"D"
804,621089,69009.8888888889,9,"2002-05-01",59213,"D"
805,487173,81195.5,6,"2002-02-02",59643,"D"
806,312849,104283,3,"2001-08-24",59773,"D"
807,1536568,7495.45365853658,205,"2003-03-28",59873,"D"
808,536902,268451,2,"2002-03-09",60063,"C"
809,13803,6901.5,2,"1998-07-12",60283,"D"
810,708042,101148.857142857,7,"2002-06-18",60313,"D"
811,79091,15818.2,5,"2000-04-09",60393,"C"
812,326889,108963,3,"2001-09-09",60413,"C"
813,6562138,32167.3431372549,204,"2004-09-08",60463,"E"
814,648937,108156.166666667,6,"2002-05-17",60663,"D"
815,629974,209991.333333333,3,"2002-05-07",61143,"C"
816,433381,86676.2,5,"2001-12-21",61233,"D"
817,418100,104525,4,"2001-12-08",61633,"D"
818,577137,192379,3,"2002-04-05",61743,"D"
819,54170536,4514211.33333333,12,"2006-10-18",62173,"E"
820,382838,127612.666666667,3,"2001-11-06",62783,"E"
821,12347629,61738.145,200,"2005-04-27",62823,"D"
822,602061,100343.5,6,"2002-04-20",62983,"D"
823,151351,75675.5,2,"2000-12-02",63043,"D"
824,263716,131858,2,"2001-06-23",63163,"D"
825,564802,282401,2,"2002-03-28",63263,"E"
826,482885,120721.25,4,"2002-01-29",63893,"D"
827,285112,142556,2,"2001-07-21",64303,"D"
828,562523,187507.666666667,3,"2002-03-26",64313,"D"
829,3471654,17101.7438423645,203,"2004-01-19",64543,"E"
830,10254750,51018.6567164179,201,"2005-02-18",64633,"E"
831,394520,65753.3333333333,6,"2001-11-17",64723,"D"
832,172410,86205,2,"2001-01-19",64833,"D"
833,273750,136875,2,"2001-07-06",65073,"D"
834,2157190,10522.8780487805,205,"2003-07-30",65193,"D"
835,71410,35705,2,"2000-03-03",65533,"C"
836,721969,240656.333333333,3,"2002-06-25",65573,"D"
837,1247528,6026.70531400966,207,"2003-01-11",65583,"D"
838,67218,33609,2,"2000-02-10",66133,"D"
839,3323333,16533.9950248756,201,"2004-01-04",66153,"E"
840,473496,67642.2857142857,7,"2002-01-22",66573,"D"
841,515410,128852.5,4,"2002-02-22",66583,"C"
842,608539,304269.5,2,"2002-04-24",66653,"D"
843,275999,137999.5,2,"2001-07-09",66983,"D"
844,2768418,13842.09,200,"2003-10-29",66993,"E"
845,285121,142560.5,2,"2001-07-21",67193,"C"
846,8603552,42591.8415841584,202,"2004-12-16",67363,"E"
847,54297369,1428878.13157895,38,"2006-10-19",67693,"E"
848,596491,119298.2,5,"2002-04-17",67923,"E"
849,480365,160121.666666667,3,"2002-01-28",68003,"D"
850,1095218,5395.16256157636,203,"2002-11-24",68033,"D"
851,196657,49164.25,4,"2001-03-08",68103,"D"
852,629674,314837,2,"2002-05-06",68513,"D"
853,357311,119103.666666667,3,"2001-10-12",68963,"E"
854,47866775,239333.875,200,"2006-09-03",69053,"E"
855,78704,39352,2,"2000-04-07",69133,"C"
856,8135205,40473.6567164179,201,"2004-11-25",69153,"D"
857,3386267,16931.335,200,"2004-01-10",69263,"D"
858,281699,70424.75,4,"2001-07-17",69583,"D"
859,1872031,9360.155,200,"2003-06-08",69743,"C"
860,492367,246183.5,2,"2002-02-06",69893,"E"
861,7032103,34640.9014778325,203,"2004-10-03",70113,"D"
862,31846778,155350.136585366,205,"2006-04-07",70233,"E"
863,716635,102376.428571429,7,"2002-06-23",70383,"D"
864,15069,7534.5,2,"1998-08-13",70503,"C"
865,84192,42096,2,"2000-05-02",70753,"C"
866,265997,88665.6666666667,3,"2001-06-26",71123,"D"
867,191616,95808,2,"2001-02-26",71263,"D"
868,87980,43990,2,"2000-05-18",71323,"C"
869,89359,44679.5,2,"2000-05-24",71353,"C"
870,255531,127765.5,2,"2001-06-11",71433,"D"
871,493331,123332.75,4,"2002-02-06",71763,"D"
872,6748172,33572.9950248756,201,"2004-09-18",71823,"E"
873,180782,60260.6666666667,3,"2001-02-05",71943,"D"
874,221863,110931.5,2,"2001-04-21",71953,"C"
875,562400,281200,2,"2002-03-26",72123,"C"
876,84436,42218,2,"2000-05-03",72273,"C"
877,25623,12811.5,2,"1999-02-23",72363,"D"
878,244522,81507.3333333333,3,"2001-05-26",72373,"C"
879,54251281,275387.21319797,197,"2006-10-19",72473,"E"
880,257635,128817.5,2,"2001-06-14",72533,"D"
881,628862,209620.666666667,3,"2002-05-06",72593,"D"
882,541821,270910.5,2,"2002-03-12",72883,"D"
883,18599690,92998.45,200,"2005-09-23",72903,"D"
884,28991,14495.5,2,"1999-04-09",73173,"C"
885,95899,47949.5,2,"2000-06-18",73383,"C"
886,799688,79968.8,10,"2002-08-02",73493,"C"
887,506226,101245.2,5,"2002-02-16",73523,"D"
888,13019977,65099.885,200,"2005-05-16",73703,"D"
889,174724,58241.3333333333,3,"2001-01-23",73813,"C"
890,509771,101954.2,5,"2002-02-18",73843,"D"
891,463140,154380,3,"2002-01-14",73883,"D"
892,394155,98538.75,4,"2001-11-16",73963,"D"
893,47236,23618,2,"1999-10-04",74013,"D"
894,483,161,3,"1995-03-07",74143,"C"
895,429720,143240,3,"2001-12-18",74383,"D"
896,444449,222224.5,2,"2001-12-30",74593,"D"
897,574337,95722.8333333333,6,"2002-04-03",74683,"D"
898,171462,85731,2,"2001-01-17",74873,"C"
899,602426,301213,2,"2002-04-20",75063,"D"
900,103823,25955.75,4,"2000-07-17",75533,"C"
901,260059,130029.5,2,"2001-06-18",75933,"C"
902,327602,40950.25,8,"2001-09-10",76043,"E"
903,225529,112764.5,2,"2001-04-27",76373,"D"
904,3115530,15577.65,200,"2003-12-11",76423,"D"
905,1813044,8975.46534653465,202,"2003-05-27",76993,"D"
906,92439,46219.5,2,"2000-06-05",77063,"D"
907,342789,171394.5,2,"2001-09-26",77113,"D"
908,361420,120473.333333333,3,"2001-10-16",77223,"D"
909,17672471,88362.355,200,"2005-09-04",77593,"D"
910,354518,177259,2,"2001-10-09",77623,"D"
911,53781255,416908.953488372,129,"2006-10-16",77743,"E"
912,172178,86089,2,"2001-01-18",77873,"C"
913,68959,34479.5,2,"2000-02-19",77973,"C"
914,439345,219672.5,2,"2001-12-26",78393,"C"
915,745247,24040.2258064516,31,"2002-07-07",78433,"D"
916,7992657,39963.285,200,"2004-11-19",78513,"D"
917,521984,104396.8,5,"2002-02-27",78643,"D"
918,25806,12903,2,"1999-02-25",78693,"D"
919,3211737,15667.0097560976,205,"2003-12-22",78713,"D"
920,760083,69098.4545454545,11,"2002-07-14",78733,"D"
921,68949,34474.5,2,"2000-02-19",78783,"C"
922,21265379,106326.895,200,"2005-11-11",79193,"E"
923,497495,124373.75,4,"2002-02-09",79413,"D"
924,469745,78290.8333333333,6,"2002-01-19",79543,"D"
925,401656,133885.333333333,3,"2001-11-23",80003,"D"
926,572691,143172.75,4,"2002-04-02",80363,"D"
927,389687,194843.5,2,"2001-11-12",80833,"D"
928,214212,71404,3,"2001-04-08",80913,"D"
929,2780505,13764.8762376238,202,"2003-10-30",80933,"D"
930,413717,45968.5555555556,9,"2001-12-04",81103,"D"
931,146314,73157,2,"2000-11-20",81133,"D"
932,393280,196640,2,"2001-11-16",81213,"D"
933,253373,63343.25,4,"2001-06-08",81273,"C"
934,236019,118009.5,2,"2001-05-13",81323,"C"
935,595158,85022.5714285714,7,"2002-04-16",81343,"C"
936,679656,339828,2,"2002-06-03",81503,"D"
937,341080,113693.333333333,3,"2001-09-25",81513,"D"
938,28419205,141389.07960199,201,"2006-02-25",81523,"E"
939,760256,190064,4,"2002-07-14",81793,"D"
940,676717,338358.5,2,"2002-06-02",81803,"E"
941,340294,85073.5,4,"2001-09-24",81923,"E"
942,11330698,56653.49,200,"2005-03-26",82123,"E"
943,650321,92903,7,"2002-05-18",82243,"D"
944,2577313,12822.4527363184,201,"2003-10-03",82303,"D"
945,928813,4598.08415841584,202,"2002-09-25",82383,"C"
946,2262311,11255.2786069652,201,"2003-08-16",82433,"E"
947,262853,52570.6,5,"2001-06-21",82553,"D"
948,707992,176998,4,"2002-06-18",82793,"E"
949,518285,259142.5,2,"2002-02-24",82863,"E"
950,498914,166304.666666667,3,"2002-02-10",82903,"D"
951,259249,64812.25,4,"2001-06-16",85083,"D"
952,519612,129903,4,"2002-02-25",94743,"E"
953,38253265,191266.325,200,"2006-06-13",95563,"E"
954,136290,68145,2,"2000-10-25",95623,"D"
955,340777,113592.333333333,3,"2001-09-24",99143,"D"
956,54121441,271967.040201005,199,"2006-10-18",99363,"E"
